doc	line	kind	token	refs	context
Proverbs/dig-deeper-proverbs-1-1to7.md	687	translit	bînâ	Prov 1:2;Prov 1:7	**That verse pairs Prov 1:2's *ḥokmâ*/*bînâ* with Prov 1:7's fear of the LORD, of the coming king.** `[T]` *Moderate–high
Proverbs/dig-deeper-proverbs-1-1to7.md	729	translit	Ḥîdôt	Prov 26:4-5	*Ḥîdôt* in a purpose statement is a genre-signal, and 26:4–5 pays it off
Proverbs/dig-deeper-proverbs-1-1to7.md	762	translit	rēʾšît	Num 18:12	- **Why it's wrong:** *rēʾšît* carries both the temporal sense and the sense of *chief part* or *best* (Num 18:12
Proverbs/dig-deeper-proverbs-1-1to7.md	768	translit	māšāl	Prov 22:6	A congregation not taught to read a *māšāl* will read every proverb as either a promise or a rule, and both misreadings produce pastoral damage (22:6 preached as a guarantee
Proverbs/dig-deeper-proverbs-1-1to7.md	795	translit	ʿārûm	Gen 3:1	~~**The *ʿormâ*/*ʿārûm* link (v.4 ↔ Gen 3:1).** The root-identity is secure
Proverbs/dig-deeper-proverbs-1-1to7.md	820	translit	ʿormâ	Prov 1:4	the noun *ʿormâ* at 1:4
Proverbs/dig-deeper-proverbs-1-1to7.md	885	translit	ḥokmâ	Deut 4:6	Deut 4:6 pairs *ḥokmâ* and *bînâ*
Proverbs/dig-deeper-proverbs-1-1to7.md	885	translit	bînâ	Deut 4:6	Deut 4:6 pairs *ḥokmâ* and *bînâ*
Proverbs/dig-deeper-proverbs-1-1to7.md	889	translit	pethî	Prov 9:4;Prov 9:16	the *pethî* thread running to 9:4/9:16
Proverbs/dig-deeper-proverbs-1-1to7.md	926	translit	mĕzimmâ	Prov 1:4	1–9), where a comment on *mĕzimmâ* at 1:4 would sit, was not available
Proverbs/dig-deeper-proverbs-1-1to7.md	926	translit	ʿormâ	Gen 3:1	The *ʿormâ*/Gen 3:1 half of Headline Finding 2 (Open Question 1) was **not** put to the library and remains this report's own proposal.
Proverbs/dig-deeper-proverbs-1-8to9-18.md	152	translit	lĕhaṣṣîlĕkā	Prov 2:12;Prov 2:16	**The purpose-infinitives of deliverance.** *lĕhaṣṣîlĕkā*, "to deliver you," at 2:12 and 2:16
Proverbs/dig-deeper-proverbs-1-8to9-18.md	215	translit	lēb	Prov 6:25	It counted 4:21 and 6:25 as *lēb* when both are *lēbāb*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	215	translit	lēbāb	Prov 6:25	It counted 4:21 and 6:25 as *lēb* when both are *lēbāb*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	217	translit	ḥăsar	Prov 9:4	And two of those three are the *same phrase*: *ḥăsar-lēb*, "he who lacks heart/sense", spoken by **Wisdom at 9:4 and by Folly at 9:16 in identical words**
Proverbs/dig-deeper-proverbs-1-8to9-18.md	217	translit	lēb	Prov 9:4	And two of those three are the *same phrase*: *ḥăsar-lēb*, "he who lacks heart/sense", spoken by **Wisdom at 9:4 and by Folly at 9:16 in identical words**
Proverbs/dig-deeper-proverbs-1-8to9-18.md	221	translit	ʾiššâ	Prov 7:4	**(e) The women's vocabulary is shared.** *Ḥokmâ* is called "sister" (7:4) in the same breath as the warning against the *ʾiššâ zārâ*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	221	translit	zārâ	Prov 7:4	**(e) The women's vocabulary is shared.** *Ḥokmâ* is called "sister" (7:4) in the same breath as the warning against the *ʾiššâ zārâ*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	221	translit	pethî	Prov 9:4	both address the *pethî* in identical words (9:4, 16)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	243	translit	ḥokmôt	Prov 1:20	**1:20, "Wisdom cries aloud."** The Hebrew noun is the **plural** *ḥokmôt* with a singular verb
Proverbs/dig-deeper-proverbs-1-8to9-18.md	275	translit	ḥālaq	Prov 2:16	*ḥālaq* at 2:16
Proverbs/dig-deeper-proverbs-1-8to9-18.md	281	translit	Zārâ	Isa 1:7	> ***Zārâ* does not mean "foreigner" here.** The root *zûr* can denote ethnic outsiders (Isa 1:7
Proverbs/dig-deeper-proverbs-1-8to9-18.md	295	translit	rĕpāʾîm	Prov 2:18	2:18 (*rĕpāʾîm*)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	295	translit	rĕpāʾîm	Prov 9:18	9:18 (*rĕpāʾîm*)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	317	translit	tôrâ	Prov 28:4-9;Prov 29:18	The third is confirmed by the book's own later development at 28:4–9 and 29:18, where absolute *tôrâ* finally appears
Proverbs/dig-deeper-proverbs-1-8to9-18.md	337	translit	tĕḥillat	Prov 1:7	Note that 9:10 uses *tĕḥillat* where 1:7 used *rēʾšît*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	337	translit	rēʾšît	Prov 1:7	Note that 9:10 uses *tĕḥillat* where 1:7 used *rēʾšît*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	356	translit	rĕpāʾîm	Prov 2:18	2:18 *rĕpāʾîm*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	358	translit	hōmiyyâ	Prov 7:11	7:11 the strange woman is "loud" (*hōmiyyâ*)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	362	translit	mĕzimmâ	Prov 31:16	1:4 *mĕzimmâ* → 31:16 *zāmĕmâ* (proposed
Proverbs/dig-deeper-proverbs-1-8to9-18.md	362	translit	zāmĕmâ	Prov 31:16	1:4 *mĕzimmâ* → 31:16 *zāmĕmâ* (proposed
Proverbs/dig-deeper-proverbs-1-8to9-18.md	469	translit	ʾim	Prov 2:6	three *ʾim* clauses, two *ʾāz* apodoses, a *kî* grounding the whole in divine gift (2:6)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	469	translit	ʾāz	Prov 2:6	three *ʾim* clauses, two *ʾāz* apodoses, a *kî* grounding the whole in divine gift (2:6)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	471	translit	lĕhaṣṣîlĕkā	Prov 2:12	*lĕhaṣṣîlĕkā* at 2:12, 16, naming the two threads the rest of the lectures develop
Proverbs/dig-deeper-proverbs-1-8to9-18.md	477	translit	šāgâ	Prov 5:19;Prov 5:20;Prov 5:23	- ***šāgâ*** at 5:19/5:20/5:23
Proverbs/dig-deeper-proverbs-1-8to9-18.md	478	translit	hōmiyyâ	Prov 7:11;Prov 9:13	- ***hōmiyyâ*** at 7:11 and 9:13
Proverbs/dig-deeper-proverbs-1-8to9-18.md	485	translit	Ḥokmôt	Prov 1:20	- *Ḥokmôt* at 1:20
Proverbs/dig-deeper-proverbs-1-8to9-18.md	536	translit	tôrâ	Prov 1:8	- **Surprising:** that the mother's word stands beside the father's, and is called *tôrâ* (1:8).
Proverbs/dig-deeper-proverbs-1-8to9-18.md	551	translit	pethî	Prov 1:4	Anchored in the text: the addressee is named *pethî*, "open" (1:4)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	665	translit	lĕhaṣṣîlĕkā	Prov 2:5;Prov 3:1-12;Prov 3:21;Prov 4:10	The four *lĕhaṣṣîlĕkā* concerns of 2:5–19 map onto 3:1–12, 3:21–35, 4:10–27, and 5–7 in sequence
Proverbs/dig-deeper-proverbs-1-8to9-18.md	724	translit	pethî	Prov 9:4;Prov 9:16	The frame's addressee is the *pethî*, and 9:4 and 9:16 are both addressed to him.
Proverbs/dig-deeper-proverbs-1-8to9-18.md	744	translit	Ḥālaq	Prov 2:16	~~**The *lēb* count (16) and the *ḥālaq* count (5).** Likewise.~~ **Resolved 15 August.** *Ḥālaq* **confirmed** at five: 2:16
Proverbs/dig-deeper-proverbs-1-8to9-18.md	754	translit	ʾiššâ	Prov 1:4	That is a material gap for a section dig on 1–9: Fox's lecture/interlude analysis, his treatment of the *ʾiššâ zārâ*, and his comment on *mĕzimmâ* at 1:4 all sit in the missing volume
Proverbs/dig-deeper-proverbs-1-8to9-18.md	754	translit	zārâ	Prov 1:4	That is a material gap for a section dig on 1–9: Fox's lecture/interlude analysis, his treatment of the *ʾiššâ zārâ*, and his comment on *mĕzimmâ* at 1:4 all sit in the missing volume
Proverbs/dig-deeper-proverbs-1-8to9-18.md	754	translit	mĕzimmâ	Prov 1:4	That is a material gap for a section dig on 1–9: Fox's lecture/interlude analysis, his treatment of the *ʾiššâ zārâ*, and his comment on *mĕzimmâ* at 1:4 all sit in the missing volume
Proverbs/dig-deeper-proverbs-1-8to9-18.md	771	translit	tāšûbû	Prov 1:23	> **1:23** *tāšûbû*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	771	translit	mĕšûbat	Prov 1:32	**1:32** *mĕšûbat pĕtāyim*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	771	translit	pĕtāyim	Prov 1:32	**1:32** *mĕšûbat pĕtāyim*
Proverbs/dig-deeper-proverbs-1-8to9-18.md	817	translit	wĕʿattâ	Prov 8:32	the ***wĕʿattâ bānîm šimʿû-lî* migration** at 8:32 (Headline 2)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	817	translit	bānîm	Prov 8:32	the ***wĕʿattâ bānîm šimʿû-lî* migration** at 8:32 (Headline 2)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	817	translit	šimʿû	Prov 8:32	the ***wĕʿattâ bānîm šimʿû-lî* migration** at 8:32 (Headline 2)
Proverbs/dig-deeper-proverbs-1-8to9-18.md	834	translit	ḥokmôt	Prov 8:22;Prov 1:20	- Tool 8 ancient-versions check: run, with one `Translation-tradition split:` (8:22) and one category-1 item (1:20's plural *ḥokmôt*).
Proverbs/dig-deeper-proverbs-1-8to9-18.md	835	translit	šāgâ	Prov 5:19-23	*šāgâ* at 5:19–23, *ḥokmôt* at 1:20, the LXX at 8:22
Proverbs/dig-deeper-proverbs-1-8to9-18.md	835	translit	ḥokmôt	Prov 1:20	*šāgâ* at 5:19–23, *ḥokmôt* at 1:20, the LXX at 8:22
Proverbs/dig-deeper-proverbs-10-1to15-33.md	28	translit	ṭôb	Prov 15:16	*ṭôb məʿaṭ* (15:16 ∥ 16:8)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	28	translit	məʿaṭ	Prov 15:16	*ṭôb məʿaṭ* (15:16 ∥ 16:8)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	28	translit	sûr	Prov 13:19	*sûr mērāʿ* (13:19 ∥ 16:6)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	28	translit	mērāʿ	Prov 13:19	*sûr mērāʿ* (13:19 ∥ 16:6)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	28	translit	bəlōʾ	Prov 13:23	*bəlōʾ mišpāṭ* (13:23 ∥ 16:8)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	28	translit	mišpāṭ	Prov 13:23	*bəlōʾ mišpāṭ* (13:23 ∥ 16:8)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	163	translit	tôʿăbat	Prov 11:1	***tôʿăbat YHWH … rəṣônô* at 11:1 and 11:20**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	163	translit	rəṣônô	Prov 11:1	***tôʿăbat YHWH … rəṣônô* at 11:1 and 11:20**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	164	translit	yād	Prov 16:5	*yād ləyād* opens (21, = 16:5)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	164	translit	ləyād	Prov 16:5	*yād ləyād* opens (21, = 16:5)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	165	translit	wəšōreš	Prov 12:3	***wəšōreš ṣaddîqîm* verbatim at 12:3 and 12:12**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	165	translit	ṣaddîqîm	Prov 12:3	***wəšōreš ṣaddîqîm* verbatim at 12:3 and 12:12**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	168	translit	lōʾ	Prov 13:1	***lōʾ šāmaʿ gəʿārâ* verbatim at 13:1 and 13:8**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	168	translit	šāmaʿ	Prov 13:1	***lōʾ šāmaʿ gəʿārâ* verbatim at 13:1 and 13:8**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	168	translit	gəʿārâ	Prov 13:1	***lōʾ šāmaʿ gəʿārâ* verbatim at 13:1 and 13:8**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	171	translit	wəʾiwwelet	Prov 14:1;Prov 14:8	***wəʾiwwelet* at 14:1 and 14:8**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	173	translit	ʾappayim	Prov 14:17	***ʾappayim* + *ʾiwwelet* at 14:17 and 14:29**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	173	translit	ʾiwwelet	Prov 14:17	***ʾappayim* + *ʾiwwelet* at 14:17 and 14:29**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	174	translit	marpēʾ	Prov 14:30;Prov 15:4	*marpēʾ* at 14:30 and 15:4, **crossing the chapter division**
Proverbs/dig-deeper-proverbs-10-1to15-33.md	189	translit	tôʿēbâ	Prov 15:9	Three further verses carry *tôʿēbâ* without the *rəṣônô* half (15:9, 15:26, 16:5), and one applies it to kings rather than the LORD (16:12)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	189	translit	rəṣônô	Prov 15:9	Three further verses carry *tôʿēbâ* without the *rəṣônô* half (15:9, 15:26, 16:5), and one applies it to kings rather than the LORD (16:12)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	201	translit	hălôʾ	Prov 14:22	and one with *hălôʾ*, "do they not" (14:22)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	275	translit	ʾaḥărîtāh	Prov 14:12;Prov 14:9-16	what this run adds is that **14:12 is not an isolated break but the last of four**, and that it sits inside the unit (14:9–16) bound by *ʾaḥărîtāh*
Proverbs/dig-deeper-proverbs-10-1to15-33.md	320	translit	ʿōśēhû	Prov 14:31	- ***ʿōśēhû*** ("his Maker", 14:31)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	326	translit	ʾappayim	Prov 14:17;Prov 14:29	Triggered by *ʾappayim* (14:17, 14:29)
Proverbs/dig-deeper-proverbs-10-1to15-33.md	438	translit	nepeš	Matt 11:25	MT 11:25 reads *nepeš-bərākâ tədūššān*, "a blessing-soul will be enriched." **Martin** (Cornerstone, 339) proposes the Greek of this verse
Proverbs/dig-deeper-proverbs-10-1to15-33.md	438	translit	bərākâ	Matt 11:25	MT 11:25 reads *nepeš-bərākâ tədūššān*, "a blessing-soul will be enriched." **Martin** (Cornerstone, 339) proposes the Greek of this verse
Proverbs/dig-deeper-proverbs-10-1to15-33.md	438	translit	tədūššān	Matt 11:25	MT 11:25 reads *nepeš-bərākâ tədūššān*, "a blessing-soul will be enriched." **Martin** (Cornerstone, 339) proposes the Greek of this verse
Proverbs/dig-deeper-proverbs-10-1to15-33.md	579	translit	kə…kēn	Prov 10:26	and the handful of verses that break it (10:26's *kə…kēn*
Proverbs/dig-deeper-proverbs-10-1to15-33.md	580	translit	ʾerek	Prov 14:29	- ***ʾerek ʾappayim*** at 14:29 is the divine self-description of Exod 34:6 applied to a man
Proverbs/dig-deeper-proverbs-10-1to15-33.md	580	translit	ʾappayim	Prov 14:29	- ***ʾerek ʾappayim*** at 14:29 is the divine self-description of Exod 34:6 applied to a man
Proverbs/dig-deeper-proverbs-10-1to15-33.md	590	translit	ʾêtān	Prov 13:15	BDB/HALOT on *ʾêtān* (13:15) and the *bəmôtô*/*bətummô* question at 14:32
Proverbs/dig-deeper-proverbs-10-1to15-33.md	590	translit	bəmôtô	Prov 14:32	BDB/HALOT on *ʾêtān* (13:15) and the *bəmôtô*/*bətummô* question at 14:32
Proverbs/dig-deeper-proverbs-10-1to15-33.md	590	translit	bətummô	Prov 14:32	BDB/HALOT on *ʾêtān* (13:15) and the *bəmôtô*/*bətummô* question at 14:32
Proverbs/dig-deeper-proverbs-10-1to15-33.md	685	translit	yēš	Prov 14:12	which is the *yēš*-problem of Proverbs 14:12 in the mouth of Jesus
Proverbs/dig-deeper-proverbs-10-1to15-33.md	853	translit	tôʿēbâ	Prov 10:6-11;Prov 12:3-12;Prov 13:1-8;Prov 10:1;Prov 15:20	chiasm at 10:6–11, inclusio at 12:3–12 and 13:1–8, a four-fold *tôʿēbâ* spine, a frame at 10:1/15:20
Proverbs/dig-deeper-proverbs-10-1to22-16.md	146	translit	tôʿăbat	Prov 11:1	*tôʿăbat YHWH … rəṣônô* four times in the first half (11:1, 11:20, 12:22, 15:8) and **not once** in the second, which instead has *tôʿăbat YHWH gam-šənêhem* (17:15, 20:10)
Proverbs/dig-deeper-proverbs-10-1to22-16.md	146	translit	rəṣônô	Prov 11:1	*tôʿăbat YHWH … rəṣônô* four times in the first half (11:1, 11:20, 12:22, 15:8) and **not once** in the second, which instead has *tôʿăbat YHWH gam-šənêhem* (17:15, 20:10)
Proverbs/dig-deeper-proverbs-10-1to22-16.md	152	translit	ʿormâ	Prov 1:4	internal.** *Answers §1:8–9:18.* The frame promised to give the naïve *ʿormâ* and *mĕzimmâ* (1:4)
Proverbs/dig-deeper-proverbs-10-1to22-16.md	152	translit	mĕzimmâ	Prov 1:4	internal.** *Answers §1:8–9:18.* The frame promised to give the naïve *ʿormâ* and *mĕzimmâ* (1:4)
Proverbs/dig-deeper-proverbs-16-1to22-16.md	36	translit	tôʿăbat	Prov 17:15	In its place stands a different formula: ***tôʿăbat YHWH gam-šənêhem***, "an abomination to YHWH, **both of them alike**", at 17:15 and 20:10
Proverbs/dig-deeper-proverbs-16-1to22-16.md	36	translit	šənêhem	Prov 17:15	In its place stands a different formula: ***tôʿăbat YHWH gam-šənêhem***, "an abomination to YHWH, **both of them alike**", at 17:15 and 20:10
Proverbs/dig-deeper-proverbs-16-1to22-16.md	105	translit	yēš	Prov 14:12	in four *yēš*-sayings culminating at 14:12
Proverbs/dig-deeper-proverbs-16-1to22-16.md	151	translit	lōʾ	Prov 19:5	> **19:5** *ʿēd šəqārîm lōʾ yinnāqeh wəyāpîaḥ kəzābîm* **lōʾ yimmālēṭ**
Proverbs/dig-deeper-proverbs-16-1to22-16.md	151	translit	yimmālēṭ	Prov 19:5	> **19:5** *ʿēd šəqārîm lōʾ yinnāqeh wəyāpîaḥ kəzābîm* **lōʾ yimmālēṭ**
Proverbs/dig-deeper-proverbs-16-1to22-16.md	152	translit	yōʾbēd	Prov 19:9	> **19:9** *ʿēd šəqārîm lōʾ yinnāqeh wəyāpîaḥ kəzābîm* **yōʾbēd**
Proverbs/dig-deeper-proverbs-16-1to22-16.md	156	translit	nirgān	Prov 26:21	26:21 severed the *nirgān* pair
Proverbs/dig-deeper-proverbs-16-1to22-16.md	156	translit	naʿar	Prov 29:17	29:17 fell inside the *naʿar* inclusio
Proverbs/dig-deeper-proverbs-16-1to22-16.md	162	translit	ṣaʿad	Prov 16:2;Prov 16:9	*derek/ṣaʿad* at 16:2, 16:9
Proverbs/dig-deeper-proverbs-16-1to22-16.md	164	translit	yōsîp	Prov 16:21	*yōsîp leqaḥ* verbatim at 16:21 and 16:23
Proverbs/dig-deeper-proverbs-16-1to22-16.md	164	translit	leqaḥ	Prov 16:21	*yōsîp leqaḥ* verbatim at 16:21 and 16:23
Proverbs/dig-deeper-proverbs-16-1to22-16.md	165	translit	mapərîd	Prov 16:28	*mapərîd ʾallûp* at 16:28 and 17:9 chains it to the previous chapter
Proverbs/dig-deeper-proverbs-16-1to22-16.md	165	translit	ʾallûp	Prov 16:28	*mapərîd ʾallûp* at 16:28 and 17:9 chains it to the previous chapter
Proverbs/dig-deeper-proverbs-16-1to22-16.md	168	translit	lōʾ	Prov 17:7	*lōʾ nāʾweh* at 17:7 and 19:10
Proverbs/dig-deeper-proverbs-16-1to22-16.md	168	translit	nāʾweh	Prov 17:7	*lōʾ nāʾweh* at 17:7 and 19:10
Proverbs/dig-deeper-proverbs-16-1to22-16.md	169	translit	šənêhem	Prov 20:10;Prov 20:12	***gam-šənêhem*** at 20:10 and 20:12
Proverbs/dig-deeper-proverbs-16-1to22-16.md	169	translit	ḥadrê	Prov 20:27	*ḥadrê-bāṭen* at 20:27 and 20:30
Proverbs/dig-deeper-proverbs-16-1to22-16.md	169	translit	bāṭen	Prov 20:27	*ḥadrê-bāṭen* at 20:27 and 20:30
Proverbs/dig-deeper-proverbs-16-1to22-16.md	170	translit	libbôt	Prov 21:2;Prov 17:3	*libbôt YHWH* at 21:2 (← 17:3)
Proverbs/dig-deeper-proverbs-16-1to22-16.md	171	translit	ʾak	Prov 21:5	*ʾak-ləmaḥsôr* at 21:5 and 22:16
